PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
0260_01,Europa,FALSE,E/16/S,Andromeda,26,FALSE,0,4810,0,981,2054,Segino Inderly,FALSE
0261_01,Earth,FALSE,F/56/P,Andromeda,26,FALSE,66,29,0,0,803,Dord Bookerson,FALSE
0263_01,Earth,TRUE,G/43/P,Andromeda,28,FALSE,0,0,0,0,0,Maen Merkins,TRUE
0265_01,Europa,TRUE,D/8/S,Andromeda,39,FALSE,0,0,0,0,0,Etair Herpumble,TRUE
0267_01,Earth,FALSE,F/51/S,Andromeda,13,FALSE,118,0,0,754,1,Lilace Sancockett,FALSE
0269_01,Earth,FALSE,F/52/S,Virgo,47,FALSE,0,231,592,0,0,Lerome Polliamposs,TRUE
0270_01,Earth,FALSE,F/59/P,Andromeda,63,FALSE,0,25,128,0,1240,Cathya Fryersonis,FALSE
0275_01,Europa,TRUE,D/9/S,Virgo,24,FALSE,0,0,0,0,0,Terf Obnoble,TRUE
0277_01,Earth,FALSE,F/61/P,Virgo,50,FALSE,44,2390,0,53,0,Byront Mcdanield,TRUE
0278_01,Earth,FALSE,G/734/S,Andromeda,35,FALSE,0,0,0,888,0,Judya Beachez,FALSE
0278_02,Earth,FALSE,G/45/P,Andromeda,45,FALSE,0,97,0,14,333,Marice Beachez,FALSE
0281_01,Earth,FALSE,F/63/P,Andromeda,19,FALSE,0,0,2078,0,0,Derine Pierry,TRUE
0282_01,Earth,FALSE,F/54/S,Andromeda,21,FALSE,0,918,0,0,0,Valex Baketton,TRUE
0283_01,Earth,TRUE,G/46/P,Cygnus,29,FALSE,0,0,0,0,0,Jacky Santin,TRUE
0283_02,Earth,FALSE,F/64/P,Andromeda,22,FALSE,146,654,1,0,2,Roydo Santin,TRUE
0285_01,Europa,TRUE,E/16/P,Andromeda,14,FALSE,0,0,0,0,0,Krabik Invebodene,TRUE
0285_02,Europa,TRUE,E/16/P,Virgo,42,FALSE,0,0,0,0,0,Grasath Invebodene,TRUE
0286_01,Earth,FALSE,F/65/P,Virgo,57,FALSE,3,1281,29,162,13,Carita Jimes,FALSE
0287_01,Europa,TRUE,G/734/S,Virgo,39,FALSE,0,0,0,0,0,Tetra Bootty,TRUE
0287_02,Europa,FALSE,B/12/P,Andromeda,28,FALSE,0,587,32,6,1460,Alasym Bootty,FALSE
0288_01,Earth,FALSE,F/55/S,Virgo,19,FALSE,0,0,0,0,828,Gory Delez,FALSE
0289_01,Europa,TRUE,C/12/S,Virgo,19,FALSE,0,0,0,0,0,Furuson Objeciane,TRUE
0290_01,Europa,FALSE,B/7/S,Virgo,26,FALSE,0,4458,0,1157,262,Skaton Excialing,TRUE
0290_02,Europa,TRUE,B/7/S,Andromeda,17,FALSE,0,0,0,0,0,Algor Excialing,TRUE
0290_03,Europa,FALSE,B/7/S,Andromeda,43,FALSE,0,0,0,0,0,Dhenar Excialing,TRUE
0290_04,Europa,FALSE,B/7/S,Virgo,9,FALSE,0,0,0,0,0,Atino Excialing,TRUE
0291_01,Europa,FALSE,D/10/S,Andromeda,40,FALSE,0,6500,88,1090,0,Castab Brakeril,TRUE
0294_01,Europa,TRUE,B/8/S,Andromeda,50,FALSE,0,0,0,0,0,Phonons Roforhauge,TRUE
0297_01,Earth,FALSE,G/47/P,Andromeda,24,FALSE,90,2,1324,17,0,Ernice Gardonadox,TRUE
0298_01,Europa,TRUE,A/3/P,Virgo,57,FALSE,0,0,0,0,0,Ashird Sorbitter,TRUE
0301_01,Earth,TRUE,G/734/S,Andromeda,16,FALSE,0,0,0,0,0,Margia Wriggins,FALSE
0302_01,Earth,FALSE,F/67/P,Andromeda,23,FALSE,0,0,15,0,1370,Lesley Shephendry,FALSE
0303_01,Earth,TRUE,G/41/S,Andromeda,23,FALSE,0,0,0,0,0,Oraryn Kirklander,TRUE
0304_01,Europa,FALSE,E/18/S,Andromeda,28,FALSE,0,422,0,1851,5166,Betena Ausivetpul,FALSE
0305_01,Europa,FALSE,C/7/P,Virgo,23,FALSE,0,584,0,20,2469,Suhelik Geousker,FALSE
0306_01,Earth,FALSE,E/19/S,Andromeda,23,FALSE,368,175,259,1,101,Dony Estevesters,FALSE
0307_01,Earth,FALSE,F/59/S,Andromeda,18,FALSE,0,0,1359,0,0,Natald Hickett,TRUE
0309_01,Earth,FALSE,F/60/S,Andromeda,18,FALSE,1194,0,157,6,0,Billya Bowerson,FALSE
0310_01,Europa,FALSE,G/734/S,Andromeda,67,FALSE,0,230,0,4476,241,Naviton Coudered,FALSE
0313_01,Earth,FALSE,F/68/P,Cygnus,60,FALSE,7,540,1,0,4,Briney Mckinsond,TRUE
0313_02,Earth,TRUE,G/50/P,Virgo,24,FALSE,0,0,0,0,0,Jona Mckinsond,TRUE
0313_03,Earth,FALSE,F/68/P,Virgo,49,FALSE,331,0,0,318,0,Jaimer Mckinsond,TRUE
0313_04,Earth,FALSE,G/50/P,Virgo,0,FALSE,0,0,0,0,0,Hary Mckinsond,TRUE
0314_01,Earth,FALSE,G/51/P,Virgo,26,FALSE,386,0,74,0,1330,Kell Kochroeders,FALSE
0315_01,Earth,TRUE,G/42/S,Cygnus,35,FALSE,0,0,0,0,0,Adriet Valezaley,TRUE
0316_01,Europa,FALSE,B/9/S,Andromeda,24,FALSE,0,2628,0,170,0,Hallah Sorbitter,TRUE
0316_02,Europa,TRUE,B/9/S,Andromeda,20,FALSE,0,0,0,0,0,Beneba Sorbitter,TRUE
0320_01,Earth,FALSE,G/44/S,Andromeda,18,FALSE,0,2,0,0,0,Breney Bellarkerd,FALSE
0320_02,Earth,FALSE,G/44/S,Andromeda,21,FALSE,0,5,3,0,0,Garley Bellarkerd,FALSE
0321_01,Earth,FALSE,F/61/S,Andromeda,59,TRUE,1018,0,209,0,0,Quites Bache,FALSE
0322_01,Earth,TRUE,G/45/S,Cygnus,13,FALSE,0,0,0,0,0,Annya Blange,FALSE
0324_01,Earth,TRUE,G/53/P,Virgo,43,FALSE,0,0,0,0,0,Carma Hooperez,FALSE
0326_01,Earth,TRUE,G/47/S,Andromeda,29,FALSE,0,0,0,0,0,Charly Edwartizman,FALSE
0327_01,Earth,FALSE,G/734/S,Andromeda,19,FALSE,17,0,784,0,2,Jasony Ocherman,TRUE
0330_01,Europa,FALSE,C/14/S,Andromeda,2,FALSE,0,0,0,0,0,Bellah Siveduced,TRUE
0330_02,Europa,FALSE,C/14/S,Andromeda,32,FALSE,247,4651,0,46,202,Alraium Disivering,TRUE
0330_03,Europa,FALSE,C/14/S,Andromeda,33,FALSE,443,317,0,148,1260,Hekaton Siveduced,FALSE
0331_01,Earth,FALSE,F/72/P,Andromeda,25,FALSE,0,0,251,0,552,Lewise Burchard,FALSE
0333_01,Mars,TRUE,F/73/P,Virgo,29,FALSE,0,0,0,0,0,Phios Melie,TRUE
0334_01,Mars,FALSE,F/62/S,Andromeda,29,FALSE,5715,2,211,1476,0,Unfly Mushe,FALSE
0336_01,Earth,FALSE,F/74/P,Andromeda,44,FALSE,695,1,16,0,0,Maura Cookson,FALSE
0337_01,Mars,TRUE,F/63/S,Virgo,2,FALSE,0,0,0,0,0,Guanch Perle,TRUE
0337_02,Mars,FALSE,F/63/S,Andromeda,19,FALSE,417,349,634,3,1057,Weros Perle,TRUE
0337_03,Mars,FALSE,F/63/S,Virgo,0,FALSE,0,0,0,0,0,Alraium Disivering,TRUE
0338_01,Earth,TRUE,G/48/S,Andromeda,18,FALSE,0,0,0,0,0,Ireen Guerson,TRUE
0340_01,Europa,TRUE,B/10/S,Virgo,38,FALSE,0,0,0,0,0,Pentard Poille,TRUE
0341_01,Earth,TRUE,G/57/P,Cygnus,5,FALSE,0,0,0,0,0,Lorian Webstephrey,FALSE
0343_01,Earth,FALSE,F/76/P,Cygnus,31,FALSE,121,0,0,274,907,Meremy Salez,FALSE
0345_01,Mars,TRUE,E/21/S,Andromeda,30,FALSE,0,0,0,0,0,Berios Racke,FALSE
0346_01,Earth,TRUE,G/59/P,Virgo,15,FALSE,0,0,0,0,0,Lynney Chanan,TRUE
0347_01,Mars,FALSE,F/64/S,Andromeda,27,FALSE,434,0,1434,0,0,Cousk Kraie,FALSE
0348_01,Mars,FALSE,D/12/P,Andromeda,22,FALSE,142,2876,202,3,0,Stray Mane,TRUE
0348_02,Mars,FALSE,G/734/S,Andromeda,36,FALSE,520,0,1865,0,0,Weet Mane,TRUE
0350_01,Earth,TRUE,G/60/P,Cygnus,14,FALSE,0,0,0,0,0,Loresa Burchanez,TRUE
0352_01,Mars,FALSE,F/78/P,Andromeda,23,FALSE,2001,0,2975,0,0,Hits Strad,FALSE
0355_01,Earth,TRUE,G/734/S,Andromeda,18,FALSE,0,0,0,0,0,Tricky Warrison,TRUE
0356_01,Europa,TRUE,B/15/P,Virgo,36,FALSE,0,0,0,0,0,Pharmus Gloyanthy,TRUE
0357_01,Earth,FALSE,F/65/S,Andromeda,41,FALSE,0,1198,0,124,572,Eduard Mcleaney,FALSE
0358_01,Earth,TRUE,G/50/S,Andromeda,50,FALSE,0,0,0,0,0,Ronna Connon,TRUE
0358_02,Earth,TRUE,G/50/S,Cygnus,32,FALSE,0,0,0,0,0,Dandy Connon,TRUE
0359_01,Earth,FALSE,F/66/S,Cygnus,26,FALSE,148,0,453,0,88,Celine Popez,FALSE
0360_01,Earth,FALSE,F/67/S,Andromeda,15,FALSE,358,212,33,0,112,Elancy Staffersby,FALSE
0361_01,Earth,FALSE,F/68/S,Virgo,33,FALSE,0,36,0,280,417,Virgie Headardyer,TRUE
0365_01,Earth,FALSE,G/51/S,Virgo,24,FALSE,0,0,0,685,21,Dandra Jacostaney,FALSE
0368_01,Mars,FALSE,F/82/P,Andromeda,26,FALSE,2832,107,4447,15,4,Resers Perte,FALSE
0368_02,Mars,TRUE,F/82/P,Andromeda,61,FALSE,0,0,0,0,0,Batech Perte,TRUE
0369_01,Earth,FALSE,G/53/S,Andromeda,24,FALSE,0,0,592,177,58,Veroy Pottonalden,TRUE
0370_01,Earth,FALSE,F/83/P,Andromeda,30,FALSE,0,95,0,441,1023,Tine Coffmaney,FALSE
0371_01,Mars,TRUE,F/84/P,Andromeda,24,FALSE,0,0,0,0,0,Chrey Dutte,TRUE
0372_01,Earth,FALSE,F/85/P,Andromeda,24,FALSE,0,5,0,2766,0,Alraium Disivering,FALSE
0373_01,Earth,TRUE,G/62/P,Andromeda,41,FALSE,0,0,0,0,0,Billex Mcneiderson,FALSE
0375_01,Earth,FALSE,E/22/P,Andromeda,20,FALSE,0,0,558,0,230,Luzel Vincenton,FALSE
0376_01,Earth,FALSE,G/54/S,Andromeda,22,FALSE,116,0,786,6,0,Francy Spentley,TRUE
0377_01,Europa,FALSE,C/15/S,Virgo,63,FALSE,0,1068,0,176,8188,Wezncha Excialing,FALSE
0378_01,Europa,FALSE,B/11/S,Virgo,18,FALSE,17,215,4,5132,697,Bram Pirejus,FALSE
0378_02,Europa,TRUE,B/11/S,Virgo,21,FALSE,0,0,0,0,0,Marfak Pirejus,TRUE
0378_03,Europa,FALSE,B/11/S,Andromeda,79,FALSE,5649,235,7,2579,2175,Naslon Pirejus,FALSE
0378_04,Europa,TRUE,B/11/S,Andromeda,56,FALSE,0,0,0,0,0,Muonons Pirejus,TRUE
0378_05,Europa,TRUE,B/11/S,Andromeda,13,FALSE,0,0,0,0,0,Polaton Pirejus,TRUE
0378_06,Europa,FALSE,B/11/S,Andromeda,33,FALSE,0,2491,6,1173,1059,Sollum Pirejus,FALSE
0378_07,Europa,TRUE,B/11/S,Andromeda,32,FALSE,0,0,0,0,0,Achib Pirejus,TRUE
0379_01,Earth,FALSE,G/63/P,Andromeda,31,FALSE,198,0,591,0,164,Brita Moodson,TRUE
0380_01,Europa,TRUE,G/734/S,Virgo,26,FALSE,0,0,0,0,0,Zinopus Fuelddid,TRUE
0381_01,Europa,TRUE,B/16/P,Virgo,18,FALSE,0,0,0,0,0,Mesatan Mosteraked,TRUE
0381_02,Europa,TRUE,B/16/P,Virgo,38,FALSE,0,0,0,0,0,Aston Mosteraked,TRUE
0382_01,Earth,FALSE,G/64/P,Andromeda,23,FALSE,348,0,0,4,368,Blanie Floydendley,FALSE
0383_01,Earth,FALSE,G/55/S,Andromeda,28,FALSE,82,773,0,3693,140,Phia Wagnerray,FALSE
0383_02,Earth,TRUE,G/55/S,Cygnus,34,FALSE,0,0,0,0,0,Evane Wagnerray,FALSE
0384_01,Earth,FALSE,G/56/S,Virgo,0,FALSE,0,0,0,0,0,Cliney Simpsonks,TRUE
0384_02,Earth,FALSE,G/56/S,Andromeda,14,FALSE,3,0,881,25,0,Ellard Simpsonks,TRUE
0385_01,Earth,FALSE,G/65/P,Andromeda,23,FALSE,13,747,0,0,128,Tanley Klinson,FALSE
0387_01,Earth,TRUE,G/66/P,Andromeda,49,FALSE,0,0,0,0,0,Verek Merce,FALSE
0388_01,Earth,TRUE,G/57/S,Andromeda,14,FALSE,0,0,0,0,0,Fanna Sullones,FALSE
0389_01,Earth,FALSE,E/23/P,Andromeda,18,FALSE,391,44,356,0,0,Elanda Savaraldez,FALSE
0391_01,Europa,FALSE,C/9/P,Cygnus,27,TRUE,69,5728,0,0,987,Dabik Cowsearney,TRUE
0392_01,Earth,FALSE,E/24/P,Andromeda,48,FALSE,0,111,0,1508,0,Ward Carreralend,FALSE
0395_01,Europa,FALSE,B/17/P,Virgo,31,TRUE,0,11003,552,8157,5688,Meropus Hervel,FALSE
0395_02,Europa,FALSE,B/17/P,Virgo,61,FALSE,1,608,0,3835,1,Hadyon Hervel,FALSE
0396_01,Earth,TRUE,G/59/S,Andromeda,18,FALSE,0,0,0,0,0,Brinez Robins,TRUE
0397_01,Mars,TRUE,F/69/S,Andromeda,45,FALSE,0,0,0,0,0,Graw Mepie,TRUE
0398_01,Mars,FALSE,D/13/S,Andromeda,22,FALSE,28,420,36,6011,3,Wales Tit̩,FALSE
0401_01,Mars,FALSE,D/14/S,Andromeda,30,TRUE,1056,0,0,0,0,Luse Pimne,FALSE
0401_02,Mars,FALSE,D/14/S,Andromeda,30,FALSE,1770,0,0,13,0,Parney Pimne,FALSE
0402_01,Earth,TRUE,D/15/S,Virgo,32,TRUE,0,0,0,0,0,Teron Sageng,TRUE
0403_01,Mars,FALSE,D/13/P,Andromeda,43,TRUE,353,896,0,0,2,Push Wate,TRUE
0405_01,Earth,FALSE,F/89/P,Virgo,17,FALSE,177,0,0,310,7,Denis Flowensley,FALSE
0407_01,Earth,FALSE,G/69/P,Andromeda,23,FALSE,0,21,0,0,1699,Dandy Mirez,FALSE
0407_02,Earth,FALSE,F/90/P,Andromeda,20,FALSE,0,465,0,5,223,Luzel Mirez,FALSE
0407_03,Earth,TRUE,G/69/P,Andromeda,39,FALSE,0,0,0,0,0,Dennya Mirez,FALSE
0408_01,Mars,FALSE,E/25/P,Andromeda,35,FALSE,1134,113,52,0,0,Cus Ble,FALSE
0409_01,Mars,FALSE,F/71/S,Andromeda,31,FALSE,0,0,1116,2,0,Mats Iccle,FALSE
0410_01,Earth,FALSE,F/72/S,Virgo,21,FALSE,0,150,0,567,0,Tyrona Roachoanand,FALSE
0411_01,Earth,FALSE,F/91/P,Andromeda,16,FALSE,691,0,101,140,0,Benny Rushorney,FALSE
0412_01,Europa,FALSE,C/11/P,Andromeda,60,FALSE,0,7255,5952,1537,0,Baton Quelfly,TRUE
0413_01,Earth,FALSE,F/92/P,Andromeda,18,FALSE,0,157,0,352,60,Elina Steinardson,FALSE
0415_01,Earth,TRUE,G/60/S,Andromeda,42,FALSE,0,0,0,0,0,Iney Pierry,FALSE
0417_01,Europa,TRUE,B/18/P,Virgo,68,FALSE,0,0,0,0,0,Lesatik Poicaptic,TRUE
0417_02,Europa,FALSE,B/18/P,Virgo,22,FALSE,0,1170,0,5467,1241,Mirark Unhearfus,FALSE
0417_03,Europa,TRUE,B/18/P,Andromeda,59,FALSE,0,0,0,0,0,Enifik Unhearfus,TRUE
0423_01,Europa,FALSE,B/19/P,Andromeda,24,FALSE,8,3584,0,13,57,Syrmark Pumbody,TRUE
0425_01,Mars,FALSE,F/96/P,Andromeda,37,FALSE,1094,2,26,34,1,Blesh Fiha,FALSE
0425_02,Mars,TRUE,F/96/P,Andromeda,3,FALSE,0,0,0,0,0,Cowns Fiha,TRUE
0425_03,Mars,TRUE,F/96/P,Andromeda,31,FALSE,0,0,0,0,0,Ree Fiha,TRUE
0427_01,Europa,FALSE,E/26/P,Andromeda,31,FALSE,417,0,7185,562,792,Algor Efulows,TRUE
0428_01,Europa,FALSE,C/16/S,Andromeda,29,FALSE,0,4118,0,715,3139,Chargin Chocaters,TRUE
0429_01,Europa,FALSE,A/5/S,Virgo,20,FALSE,2,10116,0,2,225,Aino Ineysive,TRUE
0429_02,Europa,TRUE,A/5/S,Virgo,46,FALSE,0,0,0,0,0,Taurak Ineysive,TRUE
0430_01,Earth,FALSE,F/75/S,Andromeda,29,FALSE,0,1026,0,16,0,Eliana Jorden,TRUE
0431_01,Mars,TRUE,F/97/P,Andromeda,43,FALSE,0,0,0,0,0,Fronch Melto,TRUE
0432_01,Mars,FALSE,F/76/S,Andromeda,17,FALSE,1483,10,0,0,0,Caper Knike,FALSE
0433_01,Europa,FALSE,B/20/P,Virgo,27,FALSE,0,0,0,0,0,Hekark Mormonized,TRUE
0433_02,Europa,FALSE,B/20/P,Andromeda,47,FALSE,4,891,0,2962,3656,Naosura Mormonized,FALSE
0434_01,Mars,TRUE,F/77/S,Andromeda,45,FALSE,0,0,0,0,0,Row Pread,TRUE
0435_01,Earth,TRUE,G/62/S,Andromeda,17,FALSE,0,0,0,0,0,Allie Willynnedy,TRUE
0436_01,Earth,FALSE,G/63/S,Virgo,10,FALSE,0,0,0,0,0,Sallyl Hodes,TRUE
0436_02,Earth,FALSE,G/63/S,Cygnus,56,FALSE,46,11,0,622,0,Lilace Hodes,FALSE
0437_01,Earth,FALSE,F/78/S,Andromeda,39,FALSE,382,0,22,467,0,Lynnee Oneiles,FALSE
0437_02,Earth,FALSE,F/78/S,Cygnus,40,FALSE,7,0,840,26,0,Debora Oneiles,FALSE
0438_01,Europa,TRUE,B/13/S,Andromeda,40,FALSE,0,0,0,0,0,Dyonon Diateous,TRUE
0439_01,Europa,FALSE,C/13/P,Virgo,34,FALSE,0,5637,45,1936,56,Izarino Unciate,FALSE
0441_01,Earth,FALSE,F/79/S,Virgo,32,FALSE,0,0,0,722,0,Loree Hahnstonsen,FALSE
0442_01,Earth,FALSE,F/98/P,Andromeda,35,FALSE,7,1043,0,0,0,Elica Armstromez,FALSE
0444_01,Mars,FALSE,D/15/P,Andromeda,32,TRUE,2484,429,102,0,0,Camonk Curte,FALSE
0444_02,Earth,FALSE,F/99/P,Andromeda,26,TRUE,1869,0,136,0,0,Colal Curte,FALSE
0445_01,Earth,FALSE,F/80/S,Andromeda,25,FALSE,1352,0,0,24,799,Loria Marshopper,FALSE
0445_02,Earth,FALSE,E/25/S,Andromeda,26,FALSE,0,0,0,77,715,Rice Marshopper,FALSE
0446_01,Europa,TRUE,B/21/P,Virgo,22,FALSE,0,0,0,0,0,Hadira Singmage,TRUE
0447_01,Earth,FALSE,F/81/S,Andromeda,22,FALSE,9,0,795,0,0,Ferry Mcclayton,TRUE
0448_01,Earth,FALSE,E/27/P,Andromeda,24,FALSE,757,0,0,32,0,Elara Hoppernardy,FALSE
0448_02,Earth,TRUE,G/71/P,Cygnus,32,FALSE,0,0,0,0,0,Alraium Disivering,TRUE
0449_01,Earth,TRUE,G/64/S,Andromeda,11,FALSE,0,0,0,0,0,Nathy Moongton,TRUE
0452_01,Mars,TRUE,E/26/S,Andromeda,22,FALSE,0,0,0,0,0,Swafox Ecart,TRUE
0453_01,Europa,TRUE,B/14/S,Andromeda,19,FALSE,0,0,0,0,0,Aldun Taptiritty,TRUE
0453_02,Europa,TRUE,G/734/S,Virgo,34,FALSE,0,0,0,0,0,Minopus Taptiritty,TRUE
0453_03,Europa,TRUE,B/14/S,Andromeda,74,FALSE,0,0,0,0,0,Wezena Taptiritty,TRUE
0454_01,Europa,FALSE,B/15/S,Virgo,28,TRUE,5,4288,0,745,5,Tabius Geoconne,TRUE
0454_02,Europa,TRUE,B/15/S,Andromeda,42,FALSE,0,0,0,0,0,Etair Fushausive,TRUE
0454_03,Europa,TRUE,B/15/S,Andromeda,43,FALSE,0,0,0,0,0,Hallux Geoconne,TRUE
0456_01,Earth,FALSE,F/83/S,Andromeda,55,FALSE,210,185,188,59,73,Lulah Hinetthews,FALSE
0457_01,Earth,FALSE,G/72/P,Cygnus,19,FALSE,0,0,747,26,0,Leonyl Poperez,TRUE
0457_02,Earth,TRUE,G/72/P,Andromeda,6,FALSE,0,0,0,0,0,Sallyl Poperez,FALSE
0457_03,Earth,FALSE,G/72/P,Andromeda,7,FALSE,0,0,0,0,0,Joela Poperez,FALSE
0458_01,Europa,TRUE,D/16/S,Virgo,28,FALSE,0,0,0,0,0,Zanin Bedectical,TRUE
0459_01,Earth,FALSE,F/84/S,Andromeda,15,FALSE,2156,0,0,59,2,Hardy Nichoan,FALSE
0460_01,Earth,TRUE,G/65/S,Cygnus,24,FALSE,0,0,0,0,0,Shawne Jenningley,TRUE
0461_01,Earth,FALSE,E/27/S,Cygnus,31,FALSE,0,869,0,0,0,Shany Yorkland,TRUE
0461_02,Earth,FALSE,F/85/S,Andromeda,22,FALSE,0,70,182,612,20,Warry Yorkland,TRUE
0461_03,Earth,FALSE,G/66/S,Virgo,1,FALSE,0,0,0,0,0,Len Yorkland,TRUE
0462_01,Earth,TRUE,G/67/S,Andromeda,50,FALSE,0,0,0,0,0,Ronia Sosanturney,FALSE
0463_01,Mars,FALSE,F/100/P,Andromeda,34,FALSE,865,0,257,0,35,Grats Staf,FALSE
0463_02,Mars,FALSE,F/100/P,Andromeda,14,FALSE,928,852,81,0,0,Flamal Staf,FALSE
0465_01,Earth,FALSE,E/28/P,Andromeda,19,FALSE,4,10,0,1178,428,Deandy Chaellerty,FALSE
0465_02,Earth,FALSE,E/28/P,Andromeda,24,FALSE,0,654,22,146,4,Kyley Chaellerty,TRUE
0466_01,Earth,FALSE,F/101/P,Andromeda,36,FALSE,0,0,863,1,1,Aude Beachez,FALSE
0468_01,Earth,TRUE,G/734/S,Andromeda,34,FALSE,0,0,0,0,0,Haryn Wynneyerson,FALSE
0470_01,Mars,TRUE,F/86/S,Virgo,25,FALSE,0,0,0,0,0,Aptal Binie,TRUE
0470_02,Earth,TRUE,F/86/S,Andromeda,36,FALSE,0,0,0,0,0,Jurs Binie,TRUE
0471_01,Europa,FALSE,B/22/P,Andromeda,16,FALSE,0,45,2,5183,170,Astab Fuelisent,FALSE
0471_02,Europa,FALSE,B/22/P,Virgo,30,FALSE,0,7972,0,0,4,Izarino Fuelisent,TRUE
0472_01,Earth,FALSE,F/87/S,Cygnus,37,FALSE,0,10,544,9,299,Stene Solinez,FALSE
0474_01,Earth,TRUE,G/69/S,Virgo,15,FALSE,0,0,0,0,0,Nicey Chardst,TRUE
0475_01,Earth,FALSE,E/29/P,Andromeda,36,FALSE,0,0,38,9,943,Danie Gilesonston,FALSE
0476_01,Mars,FALSE,F/103/P,Cygnus,27,FALSE,0,6,145,144,0,Coves Chiff,FALSE
0476_02,Mars,TRUE,F/103/P,Andromeda,27,FALSE,0,0,0,0,0,Book Chiff,TRUE
0476_03,Mars,TRUE,F/103/P,Andromeda,12,FALSE,0,0,0,0,0,Beah Chiff,TRUE
0477_01,Earth,FALSE,E/30/P,Andromeda,22,FALSE,0,5,0,1619,0,Benny Moongton,FALSE
0480_01,Earth,FALSE,G/74/P,Andromeda,27,FALSE,0,34,23,0,275,Chrisa Mcdanield,FALSE
0481_01,Earth,TRUE,G/70/S,Andromeda,13,FALSE,0,0,0,0,0,Gera Peckerson,TRUE
0482_01,Earth,FALSE,E/28/S,Andromeda,27,FALSE,0,118,0,5,665,Anny Mallerez,FALSE
0482_02,Earth,FALSE,F/88/S,Andromeda,28,FALSE,0,14,0,0,615,Isaacy Mallerez,FALSE
0485_01,Europa,FALSE,B/17/S,Virgo,21,FALSE,0,33,0,3348,55,Furudah Unloweedic,FALSE
0487_01,Europa,FALSE,C/19/S,Andromeda,39,FALSE,172,1794,12,4303,246,Sadirak Obeaded,FALSE
0488_01,Earth,TRUE,G/76/P,Cygnus,28,FALSE,0,0,0,0,0,Chery Vantonson,FALSE
0490_01,Earth,TRUE,G/71/S,Andromeda,14,FALSE,0,0,0,0,0,Hanne Kirklander,TRUE
0498_01,Europa,TRUE,G/734/S,Virgo,27,FALSE,0,0,0,0,0,Batomam Preent,TRUE
0498_02,Europa,TRUE,B/18/S,Virgo,46,FALSE,0,0,0,0,0,Kastrak Preent,TRUE
0499_01,Mars,TRUE,F/89/S,Virgo,27,FALSE,0,0,0,0,0,Eclass Meake,TRUE
0499_02,Mars,FALSE,E/29/S,Andromeda,21,FALSE,0,0,0,0,0,Yogark Meake,FALSE
0500_01,Mars,FALSE,D/19/P,Virgo,21,FALSE,513,0,1749,82,0,Ots Cakie,TRUE
0501_01,Europa,FALSE,E/32/P,Andromeda,42,FALSE,0,929,967,0,481,Hadirk Spedlybood,FALSE
0502_01,Mars,FALSE,G/734/S,Andromeda,22,FALSE,10,0,817,471,0,Pigars Swell,FALSE
0503_01,Mars,FALSE,F/90/S,Andromeda,10,FALSE,0,0,0,0,0,Gal Fone,TRUE
0503_02,Mars,FALSE,F/90/S,Andromeda,43,FALSE,1821,0,47,29,0,Torms Fone,FALSE
0503_03,Mars,FALSE,E/31/S,Andromeda,42,FALSE,1246,35,16,0,0,Pios Fone,FALSE
0504_01,Europa,TRUE,B/19/S,Virgo,18,FALSE,0,0,0,0,0,Thabius Unpasine,TRUE
0504_02,Europa,TRUE,B/19/S,Virgo,54,FALSE,0,0,0,0,0,Mirfar Unpasine,TRUE
0504_03,Europa,TRUE,B/19/S,Andromeda,24,FALSE,0,0,0,0,0,Sterops Unpasine,TRUE
0504_04,Europa,FALSE,B/19/S,Andromeda,64,FALSE,0,1737,11,401,752,Tauria Unpasine,FALSE
0504_05,Europa,TRUE,B/19/S,Virgo,18,FALSE,0,0,0,0,0,Azharga Unpasine,TRUE
0504_06,Earth,TRUE,B/19/S,Virgo,53,FALSE,0,0,0,0,0,Alheneb Unpasine,TRUE
0506_01,Mars,TRUE,F/91/S,Andromeda,23,FALSE,0,0,0,0,0,Kad Backe,TRUE
0507_01,Earth,FALSE,G/74/S,Andromeda,39,FALSE,0,0,0,0,0,Kylen Mccarry,TRUE
0510_01,Europa,FALSE,C/16/P,Andromeda,59,FALSE,0,16521,0,323,0,Astrark Sinecthex,TRUE
0512_01,Europa,FALSE,D/18/S,Virgo,32,FALSE,0,5755,0,59,122,Sadirak Nateansive,TRUE
0512_02,Europa,TRUE,D/18/S,Andromeda,55,FALSE,0,0,0,0,0,Ankalik Nateansive,TRUE
0513_01,Earth,TRUE,G/78/P,Cygnus,21,FALSE,0,0,0,0,0,Rayley Blandez,TRUE
0515_01,Europa,TRUE,B/20/S,Andromeda,50,FALSE,0,0,0,0,0,Alramix Swinvul,TRUE
0516_01,Europa,FALSE,A/6/S,Virgo,55,FALSE,113,2492,41,0,2376,Vindem Eneurordry,FALSE
0517_01,Earth,FALSE,F/109/P,Andromeda,24,FALSE,1445,0,1,2,73,Jandy Kimons,FALSE
0518_01,Earth,TRUE,F/92/S,Andromeda,35,FALSE,0,0,0,0,0,Soyos Parta,TRUE
0519_01,Earth,TRUE,G/77/S,Andromeda,24,FALSE,0,0,0,0,0,Ryany Farleyatton,TRUE
0520_01,Earth,FALSE,G/78/S,Andromeda,55,FALSE,62,0,0,0,0,Bel Mcguirez,FALSE
